,Angola,Australia,British_Virgin_Islands,Cameroon,Central_African_Republic,Comoros,Democratic_Republic_of_the_Congo,Dominican_Republic,El_Salvador,French_Polynesia,Gabon,Haiti,Honduras,Mauritius,Mayotte,Mexico,Micronesia,New_Caledonia,Nicaragua,Nigeria,Panama,Papua_New_Guinea,Puerto_Rico,Reunion,Saint_Lucia,Senegal,Seychelles,Tanzania,Tonga,Trinidad_and_Tobago,USA
New_Caledonia,4.15919204721,0.0987810885019,3.68091302413,0.480159433991,2.17528970054,0.913086951693,0.788143524342,4.19753008455,0.965446515232,4.9159655738,1.93920267422,1.06014206836,1.0179837495,2.62312562882,0.653922914805,5.18475668046,13.9682526794,,0.480159433991,0.79851688785,0.871326618947,0.850488734381,1.66262489452,1.06014206836,0.840080337586,1.39079604638,1.35848991047,1.10241514278,0.726049790775,0.208195029449,3.58192430328
Nicaragua,3.01191693328,2.39191992418,2.48400782531,1.16604094809,0.68479292718,2.03995725464,2.83405100542,3.21584228773,0.746719854119,1.5206889928,0.218181209423,0.705407500441,1.96153778051,0.923544694019,0.777777146263,3.32482609157,0.726049790775,0.695096752666,,0.571905731421,1.46643651719,0.602610691355,9.28233674522,2.48400782531,3.9309569162,1.49896556873,1.30479386722,2.34607148932,1.10241514278,0.746719854119,16.9250498667
Nigeria,1.97271705197,0.500499880313,0.419300547836,0.531061502818,1.11300139686,0.840080337586,3.71818441358,0.79851688785,0.531061502818,1.30479386722,4.05737627591,3.15560318444,3.02384320359,0.258192041068,1.95036632399,3.44676105443,2.23201623264,2.5418291267,1.99509907253,,1.81691544068,0.54126232503,0.674496017012,1.67359600479,0.399068223306,9.93446813735,1.1554185758,3.32482609157,1.4123704762,1.24060085311,0.238173389774
Panama,1.28336690404,2.32319590885,0.490326264816,3.91836657997,0.79851688785,1.03904859371,0.98644003786,2.8931263028,1.59695750933,0.510680287276,4.80959553644,1.59695750933,3.05967377408,5.00957405841,0.338532409947,2.36897947147,2.17528970054,0.338532409947,8.35921009752,1.22992760398,,0.975939719528,0.520867492507,1.45560842502,4.86269941856,1.4123704762,1.35848991047,1.14480344192,7.99251774095,2.20930163396,2.05119146101
Papua_New_Guinea,0.338532409947,5.27981391357,1.35848991047,0.0987810885019,0.757065318191,2.48400782531,1.66262489452,2.22065493002,1.5424424009,0.0591904532039,1.43397458199,0.208195029449,0.318407347395,0.746719854119,0.840080337586,0.808897243851,0.368770149278,3.43452741862,2.39191992418,0.0987810885019,0.913086951693,,2.84584908314,0.238173389774,0.278237215914,0.860904159128,1.83907978395,8.56961926142,0.664206015204,1.32625020253,0.0789727433325
Puerto_Rico,1.04959174859,2.02873092087,0.746719854119,0.923544694019,0.58213386963,2.43789851783,0.368770149278,1.48811508133,3.05967377408,4.19753008455,0.138476150136,14.3522548749,4.21032856109,0.954960417746,2.22065493002,2.13005203585,3.60661689412,1.91689876222,2.47246821354,0.777777146263,0.777777146263,5.22543269879,,1.19795156956,2.56501532436,0.419300547836,0.551469965974,2.33462965318,3.15560318444,6.23067688946,8.00831504523
Reunion,0.348604963664,1.5424424009,1.09183609023,0.429426812793,6.2882087291,4.57261644975,8.21488196956,0.705407500441,0.409181020248,0.128542572171,3.56959161009,0.664206015204,0.531061502818,13.6324569647,0.268211309753,1.12359485983,0.188242457176,1.48811508133,0.0789727433325,0.500499880313,0.871326618947,0.118615540221,1.31551835959,,0.318407347395,0.178276051811,3.68091302413,0.108695047818,0.429426812793,0.726049790775,0.68479292718
Saint_Lucia,0.278237215914,0.490326264816,3.10756899037,1.5206889928,2.44941356852,3.74307786774,1.03904859371,0.840080337586,3.21584228773,1.81691544068,1.65166138198,3.76800810572,1.48811508133,0.954960417746,2.39191992418,3.47125520332,1.79478193476,3.08360404773,0.469999381053,2.40340234858,1.58603941781,2.11876248864,5.1306678936,1.87238426001,,2.11876248864,1.42316881577,2.5418291267,3.08360404773,2.10748087228,1.19795156956
Senegal,-5.99999988e-07,-5.99999988e-07,0.138476150136,-5.99999988e-07,0.0690783446021,0.318407347395,-5.99999988e-07,5.37538616263,-5.99999988e-07,-5.99999988e-07,0.108695047818,-5.99999988e-07,-5.99999988e-07,1.1766705662,-5.99999988e-07,-5.99999988e-07,-5.99999988e-07,-5.99999988e-07,-5.99999988e-07,127.875631052,-5.99999988e-07,0.0591904532039,-5.99999988e-07,0.0295657588693,-5.99999988e-07,,-5.99999988e-07,-5.99999988e-07,-5.99999988e-07,-5.99999988e-07,-5.99999988e-07
Seychelles,2.09620717839,3.33697956544,2.999999274,2.95241456088,1.50982353664,5.14417449378,2.98809021642,1.57512886902,1.04959174859,0.58213386963,0.653922914805,0.840080337586,0.602610691355,1.20860296966,2.43789851783,0.746719854119,1.34773597039,0.258192041068,1.77267920187,0.510680287276,2.31177024776,0.54126232503,1.7837267257,1.98390414657,0.623114952706,2.31177024776,,0.188242457176,0.829678961632,2.55341809694,6.94826101389
Tanzania,11.8352391078,1.28336690404,4.22313662091,0.158362970026,0.148416280592,5.80493451549,0.0295657588693,-5.99999988e-07,-5.99999988e-07,1.00746204559,2.62312562882,2.18661902766,0.531061502818,0.338532409947,3.60661689412,0.118615540221,0.0690783446021,1.56422585514,-5.99999988e-07,0.54126232503,0.975939719528,0.98644003786,0.29830896706,3.22791638498,1.35848991047,1.06014206836,0.399068223306,,3.9687840691,0.954960417746,0.551469965974
Tonga,3.65611117415,1.59695750933,1.29407671788,2.86947069289,0.368770149278,0.58213386963,0.198215447546,1.03904859371,2.27754167832,2.79870757131,1.19795156956,6.57863056058,3.09558218072,1.38001994085,0.788143524342,1.49896556873,3.45900364605,4.84940826393,6.84401360529,1.02851259644,9.38388522186,0.881756120968,1.48811508133,0.490326264816,3.13156867741,1.48811508133,2.53024840484,1.60788315139,,5.67915606,4.45533279317
Trinidad_and_Tobago,0.819284599418,0.808897243851,1.65166138198,0.643646708876,1.30479386722,1.27266441815,0.58213386963,6.91841589265,7.94520451956,6.14472036273,1.12359485983,11.2499988656,1.73958266173,0.510680287276,0.850488734381,4.63811970032,4.84940826393,0.429426812793,4.83612723974,1.55333036836,10.0218903507,0.715725177481,0.459846099226,1.49896556873,3.22791638498,1.55333036836,0.228173994013,2.32319590885,1.11300139686,,1.5206889928
USA,0.490326264816,5.17121887521,3.90578558375,0.228173994013,0.358684207885,0.602610691355,0.218181209423,6.21632242194,3.31268147592,4.17196183834,1.11300139686,0.00984838187782,12.1632829477,0.188242457176,0.592368853983,3.32482609157,3.52035128613,0.318407347395,0.37886279452,-5.99999988e-07,1.79478193476,0.767417746561,0.108695047818,0.571905731421,0.653922914805,0.208195029449,5.4439696937,0.788143524342,0.902636280187,4.50736047456,
